temperature_2m_mean,soil_moisture_0_to_7cm_mean,temp_anomaly,aridity_index,month_sin,month_cos,precip_30d_sum,et0_30d_sum,temp_30d_mean,soil_moist_30d_mean,precip_90d_sum,et0_90d_sum,precip_180d_sum,et0_180d_sum,spei_90d,spei_180d,soil_water_deficit,water_balance_lag_1,water_balance_lag_7,water_balance_lag_30
24.293085,0.4773333,-0.88364847204301,10.0,-0.4999999999999997,-0.8660254037844388,169.20000485000003,104.6572201,25.117111899999998,0.45106944033333335,436.60000044000003,321.1391419,1194.70000994,641.2709162,-0.14893568022318918,-0.9652301722332124,0.0,-2.4478988,-0.9184336000000002,-3.2400508
24.326418,0.4669166,-0.8503154720430111,3.756877935803182,-0.4999999999999997,-0.8660254037844388,180.50000585,103.7765207,25.070514666666664,0.45212082866666664,433.00000144,320.9788736,1193.40000994,640.8190367,-0.17169859624562764,-0.9688082823231197,0.0,68.741146,-2.7342383,-3.5949877
23.94725,0.47783336,-1.229483472043011,4.210238266973913,-0.4999999999999997,-0.8660254037844388,191.50000485,102.6050701,24.998014599999998,0.45404166399999996,419.50000044,320.41475230000003,1199.50000894,640.2676866,-0.25730365343439726,-0.940747105490102,0.0,8.5857127,-2.186237,-3.7841291
24.395166,0.46925,-0.7815674720430117,1.4420391451422294,-0.4999999999999997,-0.8660254037844388,195.40000485000002,102.5929722,24.946139533333334,0.45578749733333335,424.60000044000003,319.41072130000003,1202.4000091399998,639.7703861,-0.21690934435335174,-0.9264143356618524,0.0,8.387320500000001,1.6981658999999998,-2.3487564
24.876413,0.47312486,-0.5920253817204291,0.0,-0.8660254037844385,-0.5000000000000004,194.40000485000002,103.2316219,24.92120883333333,0.45759165933333334,410.10000144,319.92437079999996,1201.00000904,640.0420366,0.42977326553736217,0.18857409436706313,4.40187,1.5633414999999995,-3.4616578,-2.7632203
24.818085,0.45933333,-0.6503533817204286,1.8699295134935108,-0.8660254037844385,-0.5000000000000004,199.60000435,103.7928769,24.88350063333333,0.4586486046666666,402.59999984,321.6555208,1206.10000824,640.4858541,0.3762390487083816,0.2071673082502822,0.0,-4.40187,-3.3466152,-1.1030691
23.97017,0.4851667,-1.498268381720429,9.41963133406206,-0.8660254037844385,-0.5000000000000004,228.50000235000002,103.5410771,24.8296813,0.4605902736666667,424.89999884,322.41087830000004,1218.70000624,641.0768852,0.5011828866541969,0.2551218994742892,0.0,3.5356753999999997,-2.4478988,-2.6941731000000004
24.032663,0.4660416,-1.435775381720429,5.695098147983788,-0.8660254037844385,-0.5000000000000004,241.90000335000002,102.9095217,24.786208866666666,0.4618013803333333,422.19999984,322.4918083,1227.7000072399999,639.4960664,0.4850554452987759,0.2973735679607663,0.0,26.4576247,68.741146,-1.3356354000000001
23.676416,0.48558328,-1.7920223817204288,2.272420958930301,-0.8660254037844385,-0.5000000000000004,241.60000395,102.1692014,24.739542200000002,0.462988879,425.79999984,321.48647669999997,1229.6000072400002,638.1080608,0.5117631445249218,0.31050333722428614,0.0,12.695921,8.5857127,2.8073350999999995
23.872252,0.48191667,-1.596186381720429,0.33224234177249184,-0.8660254037844385,-0.5000000000000004,239.90000395,102.2680869,24.696486666666665,0.46378610233333334,412.99999984,321.6954985,1203.90000524,639.1741792,0.4363199253090079,0.20362000803178487,2.4118214,3.2476559999999997,8.387320500000001,-0.6129359000000001
23.997252,0.48416665,-1.471186381720429,2.4394632144909174,-0.8660254037844385,-0.5000000000000004,247.3000039,101.9870188,24.65301453333333,0.46496665666666664,420.29999974000003,320.9433494,1209.00000524,638.9488333,0.483016752442175,0.22488534982908312,0.0,-2.4118214,1.5633414999999995,-2.9014706500000003
24.186834,0.4902084,-1.2816043817204275,3.5573757078747335,-0.8660254037844385,-0.5000000000000004,254.50000390000002,102.10025970000001,24.613847766666666,0.4660819353333333,421.69999974,321.7917018,1217.90000524,638.7063582,0.4862159223303162,0.26139337419512243,0.0,4.7795974,-4.40187,1.8275253
23.930588,0.470625,-1.5378503817204283,1.3282706657292576,-0.8660254037844385,-0.5000000000000004,256.80000390000004,102.0151709,24.569195166666667,0.46640693533333333,425.99999974,320.9295394,1218.30000524,638.3533029,0.5161528503760012,0.2644004987364161,0.0,8.9142844,3.5356753999999997,-1.3223808
24.705587,0.4244167,-0.7628513817204272,0.3111260705135089,-0.8660254037844385,-0.5000000000000004,256.5000039,102.056681,24.535584099999998,0.4656555476666666,426.69999974,320.6858384,1211.2000052399999,638.5715131000001,0.5216256555193731,0.23517718739292695,2.6569574000000005,1.0627079999999998,26.4576247,-2.3154473
24.528502,0.44612506,-0.9399363817204289,0.4546623492687751,-0.8660254037844385,-0.5000000000000004,256.0000039,102.069806,24.501903566666666,0.465749993,427.09999974,319.94856810000005,1207.50000524,638.4201534,0.528221027090712,0.22100664329828576,1.919095,-2.6569574000000005,12.695921,-1.40597
24.40558,0.47612503,-1.062858381720428,0.9355898038777939,-0.8660254037844385,-0.5000000000000004,252.60000390000002,101.98878450000001,24.4837784,0.46628194166666664,428.69999964,318.9666636,1202.30000624,638.0834354,0.5431942650972571,0.20158643385774838,0.19964899999999997,-1.919095,3.2476559999999997,3.1193294999999996
24.57225,0.4781666,-0.8961883817204281,2.1007451989890567,-0.8660254037844385,-0.5000000000000004,249.6000046,103.1123961,24.494472733333335,0.46660832833333327,436.19999934,318.69297040000004,1194.6000049400002,638.6319322999999,0.5882762417891474,0.16864826667927482,0.0,-0.19964899999999997,-2.4118214,8.2106426
25.301414,0.48016664,-0.16702438172042733,0.4759640532908393,-0.8660254037844385,-0.5000000000000004,239.90000460000002,104.6333192,24.531139133333333,0.467252773,437.69999934,318.8647454,1193.00000494,638.7373398,0.595979016938856,0.1618381788329294,2.2019979999999997,4.0870317,4.7795974,9.018925099999999
25.08267,0.46875003,-0.38576838172042827,0.48999485015441097,-0.8660254037844385,-0.5000000000000004,217.10000270000003,105.9672926,24.5532226,0.466481943,438.79999939000004,318.3425436,1187.6000047399998,638.707142,0.605386652014232,0.14039531191606808,1.8735081,-2.2019979999999997,8.9142844,22.2604672
24.301416,0.4674166,-1.1670223817204288,5.087932327217511,-0.8660254037844385,-0.5000000000000004,235.7000027,105.3452411,24.5353754,0.46643194033333335,455.39999918999996,318.50383949999997,1203.4000043400001,640.0533844,0.7007196263930741,0.19811251806283856,0.0,-1.8735081,1.0627079999999998,-4.2777605
